Zip_3_Key,Sum_2017 Total Population,Zip_5_Key,2017 Total Population,2017 Total Expenditure:Healthcare:Drugs Nonprescription drugs,2017 Total Expenditure:Healthcare:Drugs Nonprescription vitamins,Population Distribution,
760,1260789,76011,22364,663343,389742,1.77%,
760,1260789,76012,27245,1039166,763565,2.16%,
760,1260789,76013,32380,1213398,825255,2.57%,
760,1260789,76014,35929,877877,545753,2.85%,
760,1260789,76015,17563,617426,410987,1.39%,
760,1260789,76016,32276,1356150,1086577,2.56%,
760,1260789,76017,47523,1796748,1293771,3.77%,
760,1260789,76018,28782,794514,541176,2.28%,
760,1260789,76019,1,77,48,0.00%,
760,1260789,76020,29121,1070247,742545,2.31%,
760,1260789,76021,35220,1637612,1233138,2.79%,
760,1260789,76022,14263,582474,402203,1.13%,
760,1260789,76023,6209,226609,153189,0.49%,
760,1260789,76028,67692,2398438,1716525,5.37%,
760,1260789,76031,18132,494945,321273,1.44%,
760,1260789,76033,26354,901309,593703,2.09%,
760,1260789,76034,25850,1153053,1036586,2.05%,
760,1260789,76035,1630,71407,55905,0.13%,
760,1260789,76036,28607,959753,681565,2.27%,
760,1260789,76039,35601,1418803,944993,2.82%,
760,1260789,76040,29434,944711,590168,2.33%,
760,1260789,76041,459,13855,9189,0.04%,
760,1260789,76043,6851,233145,155357,0.54%,
760,1260789,76044,4197,136851,95409,0.33%,
760,1260789,76048,24493,896392,572222,1.94%,
760,1260789,76049,27403,1179934,889835,2.17%,
760,1260789,76050,7044,236477,163827,0.56%,
760,1260789,76051,50653,2078106,1536778,4.02%,
760,1260789,76052,22949,771222,561940,1.82%,
760,1260789,76053,30193,1021500,671629,2.39%,
760,1260789,76054,12410,566072,468319,0.98%,
760,1260789,76055,2673,78918,52159,0.21%,
760,1260789,76058,18658,570546,380065,1.48%,
760,1260789,76059,4735,115307,73434,0.38%,
760,1260789,76060,8308,294755,203348,0.66%,
760,1260789,76063,70790,2331442,1697522,5.61%,
760,1260789,76064,1963,59689,39051,0.16%,
760,1260789,76065,35400,1168105,832393,2.81%,
760,1260789,76066,3208,125567,84319,0.25%,
760,1260789,76067,21157,664763,435666,1.68%,
760,1260789,76070,567,23068,17533,0.04%,
760,1260789,76071,3899,121992,81176,0.31%,
760,1260789,76073,5794,199388,140250,0.46%,
760,1260789,76077,804,26545,17824,0.06%,
760,1260789,76078,9858,296235,201672,0.78%,
760,1260789,76082,19788,636014,425648,1.57%,
760,1260789,76084,8861,230169,157322,0.70%,
760,1260789,76085,11647,372777,241465,0.92%,
760,1260789,76086,19151,623717,381942,1.52%,
760,1260789,76087,28342,1110366,824470,2.25%,
760,1260789,76088,12254,445754,313151,0.97%,
760,1260789,76092,30338,1121103,969952,2.41%,
760,1260789,76093,2311,66186,44525,0.18%,
761,1011556,76102,9924,297047,176406,0.98%,
761,1011556,76103,15700,410063,254787,1.55%,
761,1011556,76104,19024,394116,208460,1.88%,
761,1011556,76105,24566,445618,227015,2.43%,
761,1011556,76106,38125,717526,408055,3.77%,
761,1011556,76107,29500,1262806,828650,2.92%,
761,1011556,76108,44373,1517167,1010023,4.39%,
761,1011556,76109,24142,1010475,685027,2.39%,
761,1011556,76110,33404,814253,505517,3.30%,
761,1011556,76111,23472,529833,321766,2.32%,
761,1011556,76112,40863,1263529,771612,4.04%,
761,1011556,76114,28536,773955,466053,2.82%,
761,1011556,76115,22146,393876,214195,2.19%,
761,1011556,76116,49545,1843734,1167407,4.90%,
761,1011556,76117,33517,931598,568594,3.31%,
761,1011556,76118,15286,519402,353162,1.51%,
761,1011556,76119,46756,1040887,581488,4.62%,
761,1011556,76120,17615,590011,362849,1.74%,
761,1011556,76122,279,0,0,0.03%,
761,1011556,76123,33056,991653,704044,3.27%,
761,1011556,76126,22064,1000958,762436,2.18%,
761,1011556,76127,640,17634,11273,0.06%,
761,1011556,76129,2830,202,104,0.28%,
761,1011556,76131,37190,1081782,714313,3.68%,
761,1011556,76132,26831,1182846,791427,2.65%,
761,1011556,76133,51809,1794673,1239977,5.12%,
761,1011556,76134,26655,789990,512758,2.64%,
761,1011556,76135,23235,805826,545752,2.30%,
761,1011556,76137,58220,1979262,1336173,5.76%,
761,1011556,76140,30619,813372,515890,3.03%,
761,1011556,76148,25297,833601,578083,2.50%,
761,1011556,76155,4121,171273,101755,0.41%,
761,1011556,76164,17985,342406,201554,1.78%,
761,1011556,76177,9883,350330,227853,0.98%,
761,1011556,76179,58135,1950810,1367076,5.75%,
761,1011556,76180,35270,1354091,918717,3.49%,
761,1011556,76182,30943,1238344,959753,3.06%,
762,531457,76201,29568,728819,400663,5.56%,
762,531457,76205,22902,654958,395486,4.31%,
762,531457,76207,14091,577172,418234,2.65%,
762,531457,76208,24948,804762,550558,4.69%,
762,531457,76209,28376,850318,547196,5.34%,
762,531457,76210,45183,1547096,1114136,8.50%,
762,531457,76225,3708,128966,87919,0.70%,
762,531457,76226,25757,952903,721734,4.85%,
762,531457,76227,30441,1001817,676567,5.73%,
762,531457,76228,1079,41542,26595,0.20%,
762,531457,76230,9377,340865,231555,1.76%,
762,531457,76233,3562,137715,94924,0.67%,
762,531457,76234,16629,562410,384994,3.13%,
762,531457,76238,471,16810,12313,0.09%,
762,531457,76239,925,39537,28763,0.17%,
762,531457,76240,26952,943344,648797,5.07%,
762,531457,76244,77109,2367954,1576827,14.51%,
762,531457,76245,1869,96618,56903,0.35%,
762,531457,76247,16320,495193,342353,3.07%,
762,531457,76248,40741,1567869,1244828,7.67%,
762,531457,76249,9821,343090,237332,1.85%,
762,531457,76250,949,36147,27648,0.18%,
762,531457,76251,947,37353,26379,0.18%,
762,531457,76252,3126,117351,85774,0.59%,
762,531457,76255,5465,208712,134760,1.03%,
762,531457,76258,8310,288940,202797,1.56%,
762,531457,76259,5324,193029,137545,1.00%,
762,531457,76261,156,5317,3046,0.03%,
762,531457,76262,38529,1455528,1085220,7.25%,
762,531457,76263,87,5391,3952,0.02%,
762,531457,76264,1588,69815,52613,0.30%,
762,531457,76265,2021,77280,51683,0.38%,
762,531457,76266,17088,584136,402674,3.22%,
762,531457,76270,1920,73804,51270,0.36%,
762,531457,76271,1577,62153,42375,0.30%,
762,531457,76272,4933,185635,131526,0.93%,
762,531457,76273,9608,371418,251320,1.81%,
763,176046,76301,16409,443728,245161,9.32%,
763,176046,76302,11324,375802,242194,6.43%,
763,176046,76305,8831,180745,118909,5.02%,
763,176046,76306,15706,487273,280415,8.92%,
763,176046,76308,20209,725052,454306,11.48%,
763,176046,76309,13958,466666,303671,7.93%,
763,176046,76310,19695,703348,481714,11.19%,
763,176046,76311,7796,41379,22108,4.43%,
763,176046,76351,2039,64763,37447,1.16%,
763,176046,76354,11579,400157,261768,6.58%,
763,176046,76357,617,21983,14116,0.35%,
763,176046,76360,3457,116371,66253,1.96%,
763,176046,76363,260,9841,6890,0.15%,
763,176046,76364,176,6816,4254,0.10%,
763,176046,76365,4619,165336,106729,2.62%,
763,176046,76366,2690,99952,67944,1.53%,
763,176046,76367,9564,348551,228200,5.43%,
763,176046,76371,1675,54204,32367,0.95%,
763,176046,76372,997,39441,22496,0.57%,
763,176046,76373,131,4813,3005,0.07%,
763,176046,76374,4208,145280,84650,2.39%,
763,176046,76377,980,33358,19452,0.56%,
763,176046,76379,687,20563,11776,0.39%,
763,176046,76380,4114,152083,92520,2.34%,
763,176046,76384,12629,404192,247608,7.17%,
763,176046,76388,200,8093,4547,0.11%,
763,176046,76389,1496,43708,26229,0.85%,
764,149913,76401,29851,897731,530121,19.91%,
764,149913,76402,227,0,0,0.15%,
764,149913,76424,9413,294572,179105,6.28%,
764,149913,76426,11670,345834,233662,7.78%,
764,149913,76427,786,27468,18624,0.52%,
764,149913,76429,213,8910,5930,0.14%,
764,149913,76430,2592,94511,59077,1.73%,
764,149913,76431,3657,126448,80513,2.44%,
764,149913,76432,1508,57592,39188,1.01%,
764,149913,76433,2155,96573,67907,1.44%,
764,149913,76435,639,24164,14495,0.43%,
764,149913,76436,501,17865,11154,0.33%,
764,149913,76437,5521,195183,121239,3.68%,
764,149913,76442,7303,253809,155673,4.87%,
764,149913,76443,1987,78519,49621,1.33%,
764,149913,76444,3628,122799,70631,2.42%,
764,149913,76445,411,15236,8620,0.27%,
764,149913,76446,9523,301145,185908,6.35%,
764,149913,76448,5961,214800,129459,3.98%,
764,149913,76449,2458,119587,80902,1.64%,
764,149913,76450,13319,482320,310706,8.88%,
764,149913,76453,1229,54917,39943,0.82%,
764,149913,76454,1523,56922,32601,1.02%,
764,149913,76455,1127,35097,22304,0.75%,
764,149913,76457,4129,149576,93417,2.75%,
764,149913,76458,6126,189321,127716,4.09%,
764,149913,76459,153,5702,3868,0.10%,
764,149913,76460,270,11079,7367,0.18%,
764,149913,76462,3157,115852,77834,2.11%,
764,149913,76463,290,9803,7115,0.19%,
764,149913,76464,506,21926,13581,0.34%,
764,149913,76470,3281,105231,65560,2.19%,
764,149913,76471,1986,73497,42077,1.32%,
764,149913,76472,1434,54469,39441,0.96%,
764,149913,76474,150,7162,5118,0.10%,
764,149913,76475,1134,49369,33065,0.76%,
764,149913,76476,3061,103724,66817,2.04%,
764,149913,76481,49,4018,2813,0.03%,
764,149913,76483,1074,47350,27908,0.72%,
764,149913,76484,1115,46030,31972,0.74%,
764,149913,76486,1463,55933,39346,0.98%,
764,149913,76487,2793,100163,67884,1.86%,
764,149913,76490,83,3718,2688,0.06%,
764,149913,76491,457,15262,9143,0.30%,
765,521172,76501,18449,561698,333911,3.54%,
765,521172,76502,37993,1441348,1001331,7.29%,
765,521172,76504,24978,746205,455606,4.79%,
765,521172,76511,3871,82702,54052,0.74%,
765,521172,76513,39125,1249052,834536,7.51%,
765,521172,76518,1664,66779,43416,0.32%,
765,521172,76519,769,32312,20553,0.15%,
765,521172,76520,8278,293274,192998,1.59%,
765,521172,76522,36648,1126289,709921,7.03%,
765,521172,76523,63,2216,1468,0.01%,
765,521172,76524,3110,102318,68123,0.60%,
765,521172,76525,1109,49938,32148,0.21%,
765,521172,76526,132,5037,3361,0.03%,
765,521172,76527,4659,151366,100064,0.89%,
765,521172,76528,24047,568215,354663,4.61%,
765,521172,76530,3294,105775,68269,0.63%,
765,521172,76531,4942,169365,105120,0.95%,
765,521172,76534,2896,104211,69467,0.56%,
765,521172,76537,6072,175272,108828,1.17%,
765,521172,76538,861,33292,21960,0.17%,
765,521172,76539,8205,280510,193001,1.57%,
765,521172,76541,20472,567078,311997,3.93%,
765,521172,76542,47259,1393516,901541,9.07%,
765,521172,76543,30651,928895,552339,5.88%,
765,521172,76544,29812,365752,203539,5.72%,
765,521172,76548,30102,929297,623676,5.78%,
765,521172,76549,48753,1260073,754493,9.35%,
765,521172,76550,12390,424704,278841,2.38%,
765,521172,76554,2488,81054,56879,0.48%,
765,521172,76556,1504,56855,38786,0.29%,
765,521172,76557,5555,192353,125940,1.07%,
765,521172,76559,6258,183609,115804,1.20%,
765,521172,76561,1214,43814,29195,0.23%,
765,521172,76565,50,2432,1551,0.01%,
765,521172,76566,294,11808,7455,0.06%,
765,521172,76567,8612,297967,206289,1.65%,
765,521172,76569,3029,99962,61825,0.58%,
765,521172,76570,2455,85256,50402,0.47%,
765,521172,76571,8318,365369,279972,1.60%,
765,521172,76574,20625,607424,384319,3.96%,
765,521172,76577,3198,119973,81988,0.61%,
765,521172,76578,2069,66274,42673,0.40%,
765,521172,76579,4899,177494,122463,0.94%,
766,165629,76621,1081,41334,26150,0.65%,
766,165629,76622,1020,36695,24040,0.62%,
766,165629,76624,2707,92118,59792,1.63%,
766,165629,76626,1716,59342,39794,1.04%,
766,165629,76627,1836,60386,40024,1.11%,
766,165629,76629,1935,63237,40302,1.17%,
766,165629,76630,1864,66864,46949,1.13%,
766,165629,76631,588,19849,13626,0.36%,
766,165629,76632,1846,54162,34985,1.11%,
766,165629,76633,5874,212764,147306,3.55%,
766,165629,76634,6905,256889,168295,4.17%,
766,165629,76635,1345,37726,22103,0.81%,
766,165629,76636,1480,55673,36575,0.89%,
766,165629,76637,486,24121,16816,0.29%,
766,165629,76638,3252,129093,94594,1.96%,
766,165629,76639,1746,69091,41354,1.05%,
766,165629,76640,3292,122197,80180,1.99%,
766,165629,76641,1900,64738,41644,1.15%,
766,165629,76642,6782,196383,126579,4.09%,
766,165629,76643,14585,524232,372506,8.81%,
766,165629,76645,11418,329532,199427,6.89%,
766,165629,76648,2159,80001,50341,1.30%,
766,165629,76649,905,34509,22105,0.55%,
766,165629,76651,3613,106758,73695,2.18%,
766,165629,76652,1124,42515,26328,0.68%,
766,165629,76653,1014,37111,22163,0.61%,
766,165629,76655,8179,303807,222034,4.94%,
766,165629,76656,2254,77642,51169,1.36%,
766,165629,76657,10007,332698,236871,6.04%,
766,165629,76660,447,16053,10498,0.27%,
766,165629,76661,8349,187999,110625,5.04%,
766,165629,76664,3391,100689,63232,2.05%,
766,165629,76665,2197,70898,42404,1.33%,
766,165629,76666,311,13034,8955,0.19%,
766,165629,76667,11576,338404,209827,6.99%,
766,165629,76670,1568,48052,32223,0.95%,
766,165629,76671,1859,79589,49799,1.12%,
766,165629,76673,583,21712,14662,0.35%,
766,165629,76676,641,21358,13964,0.39%,
766,165629,76678,431,15071,9982,0.26%,
766,165629,76679,1484,57499,39772,0.90%,
766,165629,76680,333,14947,9973,0.20%,
766,165629,76681,832,30902,20931,0.50%,
766,165629,76682,2747,94176,58501,1.66%,
766,165629,76687,1821,76815,47492,1.10%,
766,165629,76689,4636,167129,115965,2.80%,
766,165629,76690,1121,32909,18733,0.68%,
766,165629,76691,6811,246822,157461,4.11%,
766,165629,76692,10006,400792,262715,6.04%,
766,165629,76693,1572,52872,30659,0.95%,
767,183211,76701,1869,39580,19674,1.02%,
767,183211,76704,8123,183248,82366,4.43%,
767,183211,76705,30549,888575,535445,16.67%,
767,183211,76706,40558,859503,502356,22.14%,
767,183211,76707,16990,358271,187577,9.27%,
767,183211,76708,25723,760226,479064,14.04%,
767,183211,76710,23190,926318,574052,12.66%,
767,183211,76711,9726,237960,131830,5.31%,
767,183211,76712,26483,1087507,784212,14.45%,
768,89538,76801,25877,812452,486235,28.90%,
768,89538,76802,5160,187948,116300,5.76%,
768,89538,76820,39,3766,2844,0.04%,
768,89538,76821,4775,159642,92652,5.33%,
768,89538,76823,2899,98611,62111,3.24%,
768,89538,76824,72,2884,1673,0.08%,
768,89538,76825,7173,240558,142555,8.01%,
768,89538,76827,480,22592,16236,0.54%,
768,89538,76828,188,9273,5587,0.21%,
768,89538,76831,153,9151,6379,0.17%,
768,89538,76832,467,20847,13054,0.52%,
768,89538,76834,5734,199428,117110,6.40%,
768,89538,76836,50,2436,1597,0.06%,
768,89538,76837,3093,52926,31901,3.45%,
768,89538,76841,16,564,416,0.02%,
768,89538,76842,79,3657,2762,0.09%,
768,89538,76844,3467,126196,75241,3.87%,
768,89538,76845,168,8670,5866,0.19%,
768,89538,76848,84,4464,3292,0.09%,
768,89538,76849,4128,166713,103988,4.61%,
768,89538,76852,237,12172,7978,0.26%,
768,89538,76853,1798,60054,33325,2.01%,
768,89538,76854,400,18748,12871,0.45%,
768,89538,76856,3818,160125,105787,4.26%,
768,89538,76857,1769,85473,48918,1.98%,
768,89538,76858,338,13355,8834,0.38%,
768,89538,76859,1989,80880,46980,2.22%,
768,89538,76861,2259,82314,58481,2.52%,
768,89538,76862,184,13024,7876,0.21%,
768,89538,76864,1209,48128,28156,1.35%,
768,89538,76865,272,12449,8782,0.30%,
768,89538,76866,641,22109,13475,0.72%,
768,89538,76869,126,7909,5973,0.14%,
768,89538,76870,120,3801,2398,0.13%,
768,89538,76871,863,41387,27757,0.96%,
768,89538,76872,810,39935,27850,0.90%,
768,89538,76873,65,4607,3291,0.07%,
768,89538,76874,34,2452,1631,0.04%,
768,89538,76875,601,20733,12673,0.67%,
768,89538,76877,4455,135590,81145,4.98%,
768,89538,76878,1604,53954,36175,1.79%,
768,89538,76880,34,1078,632,0.04%,
768,89538,76882,254,10829,7020,0.28%,
768,89538,76883,14,1837,1247,0.02%,
768,89538,76884,108,4106,2712,0.12%,
768,89538,76885,192,13132,8190,0.21%,
768,89538,76887,108,5917,4572,0.12%,
768,89538,76888,174,10248,6771,0.19%,
768,89538,76890,960,38936,24873,1.07%,
769,139702,76901,30220,1009058,633574,21.63%,
769,139702,76903,34049,971041,552235,24.37%,
769,139702,76904,35636,1424280,981953,25.51%,
769,139702,76905,12548,381760,244551,8.98%,
769,139702,76908,2209,5165,2405,1.58%,
769,139702,76909,1147,385,213,0.82%,
769,139702,76930,142,5875,4319,0.10%,
769,139702,76932,3678,124655,81476,2.63%,
769,139702,76933,1381,43941,27479,0.99%,
769,139702,76934,1623,45940,29748,1.16%,
769,139702,76935,1162,50799,36408,0.83%,
769,139702,76936,3153,101644,66095,2.26%,
769,139702,76937,402,12422,8076,0.29%,
769,139702,76940,78,3252,2258,0.06%,
769,139702,76941,1353,52712,35984,0.97%,
769,139702,76943,3775,127532,78108,2.70%,
769,139702,76945,1618,62085,37354,1.16%,
769,139702,76949,9,970,629,0.01%,
769,139702,76950,3985,129804,82376,2.85%,
769,139702,76951,1325,46258,29615,0.95%,
769,139702,76955,190,7909,5397,0.14%,
769,139702,76957,19,515,352,0.01%,
770,3207591,77002,19718,366262,233273,0.61%,
770,3207591,77003,13213,346940,195741,0.41%,
770,3207591,77004,33439,1077194,612080,1.04%,
770,3207591,77005,27615,1212822,989999,0.86%,
770,3207591,77006,22651,1238220,811796,0.71%,
770,3207591,77007,39304,1893607,1257424,1.23%,
770,3207591,77008,36240,1668286,1120599,1.13%,
770,3207591,77009,42498,1287639,802558,1.32%,
770,3207591,77010,444,22052,12440,0.01%,
770,3207591,77011,21208,434597,228667,0.66%,
770,3207591,77012,23379,465631,251547,0.73%,
770,3207591,77013,19126,401681,228685,0.60%,
770,3207591,77014,32666,806695,496090,1.02%,
770,3207591,77015,57212,1349731,860517,1.78%,
770,3207591,77016,29125,811732,447327,0.91%,
770,3207591,77017,34637,740310,427117,1.08%,
770,3207591,77018,27097,1056624,712340,0.84%,
770,3207591,77019,23010,1205524,891693,0.72%,
770,3207591,77020,27330,573148,304448,0.85%,
770,3207591,77021,29480,860674,492964,0.92%,
770,3207591,77022,30890,685111,362985,0.96%,
770,3207591,77023,30522,715997,407335,0.95%,
770,3207591,77024,38697,1828728,1447120,1.21%,
770,3207591,77025,30402,1292103,885515,0.95%,
770,3207591,77026,25910,559188,294967,0.81%,
770,3207591,77027,16373,1008413,737645,0.51%,
770,3207591,77028,18706,474258,255864,0.58%,
770,3207591,77029,18617,425952,238804,0.58%,
770,3207591,77030,11354,494891,332373,0.35%,
770,3207591,77031,17229,469227,316906,0.54%,
770,3207591,77032,14601,290677,157299,0.46%,
770,3207591,77033,28724,713048,388241,0.90%,
770,3207591,77034,35713,829342,510020,1.11%,
770,3207591,77035,35407,1017280,648296,1.10%,
770,3207591,77036,77950,1625380,908144,2.43%,
770,3207591,77037,19943,375874,227704,0.62%,
770,3207591,77038,31970,599211,351874,1.00%,
770,3207591,77039,29148,574479,327777,0.91%,
770,3207591,77040,51146,1580905,1077598,1.59%,
770,3207591,77041,39374,1138571,800008,1.23%,
770,3207591,77042,40167,1488430,982687,1.25%,
770,3207591,77043,26306,832814,549412,0.82%,
770,3207591,77044,43252,1197499,799395,1.35%,
770,3207591,77045,34821,835939,509999,1.09%,
770,3207591,77046,1257,77527,51776,0.04%,
770,3207591,77047,27503,802605,515131,0.86%,
770,3207591,77048,17330,470936,271903,0.54%,
770,3207591,77049,33527,832796,512210,1.05%,
770,3207591,77050,5435,141952,88846,0.17%,
770,3207591,77051,16632,427904,228531,0.52%,
770,3207591,77053,34071,739755,453222,1.06%,
770,3207591,77054,23269,822854,461580,0.73%,
770,3207591,77055,44573,1286290,833143,1.39%,
770,3207591,77056,21452,1213962,905232,0.67%,
770,3207591,77057,41713,1800481,1215104,1.30%,
770,3207591,77058,16846,786962,534012,0.53%,
770,3207591,77059,17458,713689,628841,0.54%,
770,3207591,77060,44196,828411,454242,1.38%,
770,3207591,77061,25620,619223,348570,0.80%,
770,3207591,77062,27429,1089779,866112,0.86%,
770,3207591,77063,36154,1456605,937682,1.13%,
770,3207591,77064,50298,1490338,1000512,1.57%,
770,3207591,77065,37409,1316696,875434,1.17%,
770,3207591,77066,36314,971956,649810,1.13%,
770,3207591,77067,29976,618023,366307,0.93%,
770,3207591,77068,10262,399183,307238,0.32%,
770,3207591,77069,16380,814205,608719,0.51%,
770,3207591,77070,51517,1931933,1371630,1.61%,
770,3207591,77071,27571,887658,591200,0.86%,
770,3207591,77072,57267,1165491,674921,1.79%,
770,3207591,77073,43700,980403,603450,1.36%,
770,3207591,77074,40632,915375,541882,1.27%,
770,3207591,77075,45123,1058784,647973,1.41%,
770,3207591,77076,35276,635340,357847,1.10%,
770,3207591,77077,57314,2506284,1770739,1.79%,
770,3207591,77078,15677,325084,192249,0.49%,
770,3207591,77079,34458,1439508,1086112,1.07%,
770,3207591,77080,49803,1223423,730908,1.55%,
770,3207591,77081,50148,1029319,580336,1.56%,
770,3207591,77082,56338,1866776,1174796,1.76%,
770,3207591,77083,78542,1864875,1227689,2.45%,
770,3207591,77084,110044,3220513,2175230,3.43%,
770,3207591,77085,18295,408906,263940,0.57%,
770,3207591,77086,30085,604363,359724,0.94%,
770,3207591,77087,38461,812578,478774,1.20%,
770,3207591,77088,56340,1392047,836388,1.76%,
770,3207591,77089,53433,1646424,1144107,1.67%,
770,3207591,77090,37935,1128392,696356,1.18%,
770,3207591,77091,25447,670504,383036,0.79%,
770,3207591,77092,36535,999760,612874,1.14%,
770,3207591,77093,50428,881230,483840,1.57%,
770,3207591,77094,10701,443851,385378,0.33%,
770,3207591,77095,75807,2649548,1913649,2.36%,
770,3207591,77096,35221,1388461,967700,1.10%,
770,3207591,77098,15570,890092,600621,0.49%,
770,3207591,77099,48205,1073160,612396,1.50%,
772,3016,77204,3016,614,223,100.00%,
773,1308844,77301,37162,768656,452289,2.84%,
773,1308844,77302,20887,634116,431651,1.60%,
773,1308844,77303,20594,581986,362657,1.57%,
773,1308844,77304,26861,1047995,704647,2.05%,
773,1308844,77306,13423,311657,182612,1.03%,
773,1308844,77316,23676,806106,563549,1.81%,
773,1308844,77318,16823,685172,507109,1.29%,
773,1308844,77320,36250,929892,623210,2.77%,
773,1308844,77327,23333,679867,423110,1.78%,
773,1308844,77328,16782,505886,322445,1.28%,
773,1308844,77331,6931,298586,194915,0.53%,
773,1308844,77335,2352,83817,50460,0.18%,
773,1308844,77336,15584,536392,376270,1.19%,
773,1308844,77338,43360,1171823,736360,3.31%,
773,1308844,77339,43452,1847405,1396190,3.32%,
773,1308844,77340,30236,868084,580540,2.31%,
773,1308844,77345,28943,1184926,1007974,2.21%,
773,1308844,77346,67992,2333782,1704907,5.19%,
773,1308844,77351,35042,1125389,702188,2.68%,
773,1308844,77354,37741,1228966,878737,2.88%,
773,1308844,77355,29692,948931,666193,2.27%,
773,1308844,77356,30338,1351721,1042493,2.32%,
773,1308844,77357,24790,704156,452792,1.89%,
773,1308844,77358,5044,207266,142623,0.39%,
773,1308844,77359,680,25308,16806,0.05%,
773,1308844,77360,6026,250804,150960,0.46%,
773,1308844,77362,5575,189842,127763,0.43%,
773,1308844,77363,3401,127171,86841,0.26%,
773,1308844,77364,3157,162285,118924,0.24%,
773,1308844,77365,37022,1070901,696896,2.83%,
773,1308844,77371,8360,247258,144378,0.64%,
773,1308844,77372,13192,377705,234394,1.01%,
773,1308844,77373,63542,1969179,1347079,4.85%,
773,1308844,77375,52270,1758739,1203047,3.99%,
773,1308844,77377,37364,1330848,983293,2.85%,
773,1308844,77378,18326,492075,298672,1.40%,
773,1308844,77379,84901,3122696,2419127,6.49%,
773,1308844,77380,26046,1086019,760892,1.99%,
773,1308844,77381,36340,1494052,1179857,2.78%,
773,1308844,77382,42099,1441006,1051870,3.22%,
773,1308844,77384,19707,897015,667604,1.51%,
773,1308844,77385,25377,811182,543223,1.94%,
773,1308844,77386,50497,1562616,1049317,3.86%,
773,1308844,77388,48047,1745805,1335659,3.67%,
773,1308844,77389,34099,1219772,934995,2.61%,
773,1308844,77396,55528,1395024,877527,4.24%,
774,1284286,77401,18164,774211,634994,1.41%,
774,1284286,77406,45625,1633539,1246002,3.55%,
774,1284286,77407,50493,1354084,865570,3.93%,
774,1284286,77414,24848,873352,570931,1.93%,
774,1284286,77417,3226,96911,61873,0.25%,
774,1284286,77418,9722,390477,272067,0.76%,
774,1284286,77419,1865,54852,35047,0.15%,
774,1284286,77420,2361,76358,51155,0.18%,
774,1284286,77422,15418,502823,335488,1.20%,
774,1284286,77423,13220,367776,236578,1.03%,
774,1284286,77426,2283,94483,66633,0.18%,
774,1284286,77429,89468,3213501,2379516,6.97%,
774,1284286,77430,3030,105319,72212,0.24%,
774,1284286,77433,80002,2361662,1616023,6.23%,
774,1284286,77434,4775,148279,91677,0.37%,
774,1284286,77435,5839,219661,157135,0.45%,
774,1284286,77437,17484,578391,403942,1.36%,
774,1284286,77440,69,2636,2031,0.01%,
774,1284286,77441,13021,468511,364388,1.01%,
774,1284286,77442,2191,79759,46535,0.17%,
774,1284286,77443,143,7192,4515,0.01%,
774,1284286,77444,1021,35691,23462,0.08%,
774,1284286,77445,18606,437753,265429,1.45%,
774,1284286,77447,15445,474001,330725,1.20%,
774,1284286,77449,117913,2982281,1977080,9.18%,
774,1284286,77450,75369,2709857,2030250,5.87%,
774,1284286,77455,2124,76275,53405,0.17%,
774,1284286,77456,110,3585,2437,0.01%,
774,1284286,77457,861,62557,43358,0.07%,
774,1284286,77458,327,9158,5519,0.03%,
774,1284286,77459,73595,2490147,1851472,5.73%,
774,1284286,77461,13275,421005,283219,1.03%,
774,1284286,77465,7364,264178,177347,0.57%,
774,1284286,77468,234,10409,7905,0.02%,
774,1284286,77469,49542,1391582,929129,3.86%,
774,1284286,77471,44374,1157422,723344,3.46%,
774,1284286,77474,13472,483326,358058,1.05%,
774,1284286,77477,36750,1096676,714268,2.86%,
774,1284286,77478,27647,1068323,835159,2.15%,
774,1284286,77479,92951,3108400,2395226,7.24%,
774,1284286,77480,8859,306200,209784,0.69%,
774,1284286,77482,1885,64282,45856,0.15%,
774,1284286,77484,13578,433751,292243,1.06%,
774,1284286,77485,5433,198699,140433,0.42%,
774,1284286,77486,7461,271278,190560,0.58%,
774,1284286,77488,14546,522006,345198,1.13%,
774,1284286,77489,39642,1128460,742214,3.09%,
774,1284286,77493,33918,1067095,754428,2.64%,
774,1284286,77494,108695,3407219,2338894,8.46%,
774,1284286,77498,56042,1543729,1071227,4.36%,
775,1292581,77502,40026,899987,531074,3.10%,
775,1292581,77503,26349,667057,400375,2.04%,
775,1292581,77504,24842,743936,478122,1.92%,
775,1292581,77505,21058,767710,571141,1.63%,
775,1292581,77506,38006,740055,404130,2.94%,
775,1292581,77507,882,66396,54087,0.07%,
775,1292581,77510,15984,559801,388085,1.24%,
775,1292581,77511,51876,1571887,1023279,4.01%,
775,1292581,77514,3610,122946,72021,0.28%,
775,1292581,77515,33331,1011259,673025,2.58%,
775,1292581,77517,6107,216660,158502,0.47%,
775,1292581,77518,10553,295105,185118,0.82%,
775,1292581,77519,1310,46767,29287,0.10%,
775,1292581,77520,39363,1074970,667671,3.05%,
775,1292581,77521,61228,1912995,1277400,4.74%,
775,1292581,77523,22710,711481,502825,1.76%,
775,1292581,77530,35972,813731,521554,2.78%,
775,1292581,77531,16434,445662,275926,1.27%,
775,1292581,77532,32324,1070143,738042,2.50%,
775,1292581,77534,3447,116209,77365,0.27%,
775,1292581,77535,33186,916421,624241,2.57%,
775,1292581,77536,34976,1266416,920047,2.71%,
775,1292581,77538,998,35137,22280,0.08%,
